Inscription,NA
Tribe,NA
Costume,Not clear
Culture,NA
Dimensions,41.275 x 27.305 cm
Brief Description,Picture shows hunting of buffaloes by horse riders. Drawing in black ink.
Detailed Description,Picture shows hunting of buffaloes by horse riders. Drawing in black ink.
Title,Hunting scene
Accession Number,AM-MIN-66
Title2,Hunting scene
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Miniature Painting
Object Type,Miniature Painting
Main Material,Paper
Component Material II,Black Ink
Medium,Natural Colour
Manufacturing Technique,Water Colour & line drawing
Main Artist,Not Known
Artist's Nationality,Indian
Artist's Life Date / Bio Data,C.19th century CE
Author,NA
Country,India
Provenance,Rajasthan
Origin Place,Rajasthan
Find Place,Rajasthan
Scribe,NA
Style,Rajasthani
School,Rajasthan
Patron/Dynasty,NA
Period / Year of Work,C.19th century  CE
Inscription,NA
Tribe,NA
Costume,"Men's are in dhoti,kamarband,bagalbandi & pagree."
Culture,NA
Dimensions,41.275 x 23.495 cm
Brief Description,"Picture shows a scene of hunting. There are two persons seated on 
the back of an elephant and are shooting arrows on a rhinoceros 
which is seen pouncing upon two persons. Black ink drawing with 
few colour patches."
Detailed Description,"Picture shows a scene of hunting. There are two persons seated on 
the back of an elephant and are shooting arrows on a rhinoceros 
which is seen pouncing upon two persons. Black ink drawing with 
few colour patches."
Title,Fight between Two Elephants
Accession Number,AM-MIN-67
Title2,Fight between Two Elephants
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Miniature Painting
Object Type,Miniature Painting
Main Material,Paper
Manufacturing Technique,Line Drawing
Main Artist,Not known
Artist's Nationality,Indian
Artist's Life Date / Bio Data,C.1850 CE
Author,NA
Country,India
Provenance,"Kota, Rajasthan"
Origin Place,"Kota, Rajasthan"
Find Place,"Kota, Rajasthan"
Scribe,NA
Style,Rajasthani
School,Rajasthan
Patron/Dynasty,NA
Period / Year of Work,C.1850 CE
Inscription,NA
Tribe,NA
Costume,NA
Culture,NA
Dimensions,35.56 x 21.59 cm
Brief Description,Picture shows a fight between two elephants.
Detailed Description,"Picture shows a fight between two elephants. It is made with black 
line drawing."
Title,Elephant Duel
Accession Number,AM-MIN-68
Title2,Elephant Duel
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Miniature Painting
Object Type,Miniature Painting
Main Material,Paper
Manufacturing Technique,Water Colour
Main Artist,Not Known
Artist's Nationality,Indian
Artist's Life Date / Bio Data,V S 1909 or 1852 CE
Author,NA
Country,India
Provenance,"Kota, Rajasthan"
Origin Place,"Kota, Rajasthan"
Find Place,"Kota, Rajasthan"
Scribe,NA
Style,Rajasthani
School,Rajasthani
Patron/Dynasty,NA
Period / Year of Work,V S 1909 or 1852 CE
Inscription,NA
Tribe,NA
Costume,NA
Culture,NA
Dimensions,28.575 x 19.05 cm
Brief Description,Picture shows two chained elephants fighting.
Detailed Description,"Picture shows two chained elephants fighting with each other. It is 
made with line drawing in black ink."
Title,Old Man
Accession Number,AM-MIN-69
Title2,Riding Old Man
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Miniature Painting
Object Type,Miniature Painting
Main Material,Paper
Manufacturing Technique,NA
Main Artist,Not knownn
Artist's Nationality,Indian
Artist's Life Date / Bio Data,C.18-19th Century CE
Author,NA
Country,India
Provenance,"Kota , Rajasthan"
Origin Place,"Kota , Rajasthan"
Find Place,"Kota , Rajasthan"
Scribe,NA
Style,Rajasthani
School,Rajasthani
Patron/Dynasty,NA
Period / Year of Work,Not Available
Inscription,NA
Tribe,NA
Costume,Jama & topi
Culture,NA
Dimensions,22.225 x 12.065 cm
Brief Description,Picture shows an old man riding on a very lean and thin horse.
Detailed Description,"Picture shows an old man riding on a very lean and thin horse. 
Quality of the painting is very inferior. The old man is wearing a 
dome shaped head dress and a jama."
Title,Akbar Portrait
Accession Number,AM-MIN-7.112
Title2,Akbar Portrait
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Miniature Painting
Object Type,Miniature Painting
Main Material,Paper
Manufacturing Technique,Water Colour
Main Artist,Not Known
Artist's Nationality,Indian
Artist's Life Date / Bio Data,C.19th Century CE
Author,NA
Country,India
Provenance,"Mewar, Udaipur, Rajasthan"
Origin Place,Not Known
Find Place,Not Known
Scribe,NA
Style,Mughal
School,Mughal
Patron/Dynasty,NA
Period / Year of Work,C.19th Century CE
Tribe,NA
Costume,"People are in bagalbandi, pajama, kamarband and pagree."
Culture,NA
Dimensions,""" 19.5 x 12.5 cms., . """
Brief Description,Miniature painting shows the portrait of Mughal Emperor Akabar.
Detailed Description,"Miniature painting shows the portrait fig. of Mughal Emperor Akabar. 
He is shown seated on a lion throne under a decorated umbrella, 
attended by a fly whisk bearer. A noble person stands in front of 
him with folded hands. Border of the painting is decorated with a 
creeper design."
Title,Manjari Rajini
Accession Number,AM-MIN-7.113
Title2,Manjari Rajini
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Miniature Painting
Object Type,Miniature Paintings
Main Material,Paper
Manufacturing Technique,Water Colour
Main Artist,Not Known
Artist's Nationality,Indian
Artist's Life Date / Bio Data,C.Early 19th Century CE
Author,NA
Country,India
Provenance,"Pahari, Himachal Pradesh"
Origin Place,"Pahari, Himachal Pradesh"
Find Place,"Pahari, Himachal Pradesh"
Scribe,NA
Style,Pahari
School,Pahari
Period / Year of Work,C.Early 19th Century CE
Inscription,NA
Tribe,NA
Costume,Saint in dhoti.
Culture,NA
Dimensions,""" 17.5 x 11 cms. """
Brief Description,"""Miniature painting on paper shows Manjari Rajini. An old sage 
is shown seated in Padmasana on a lion skin with two long locks 
of his hair are falling on either side, in front of a white 
temple like structure and flowering mango tree is also shown in 
the background.

"""
Detailed Description,"""Miniature painting on paper shows Manjari Rajini. An old sage 
is shown seated in Padmasana on a lion skin with two long locks 
of his hair are falling on either side, in front of a white 
temple like structure and flowering mango tree is also shown in 
the background.

"""
Title,Portrait of Maharana Pratap Singh
Accession Number,AM-MIN-7.114
Title2,Portrait of Maharana Pratap Singh
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Miniature Painting
Object Type,Miniature Paintings
Main Material,Paper
Manufacturing Technique,Water Colour
Main Artist,Not Known
Artist's Nationality,Indian
Author,NA
Country,India
Provenance,"Mewar, Udaipur, Rajasthan"
Origin Place,"Mewar, Udaipur, Rajasthan"
Find Place,"Mewar, Udaipur, Rajasthan"
Scribe,NA
Style,Rajasthani
School,Mewar
Patron/Dynasty,NA
Period / Year of Work,C.19th Century CE
Inscription,Inscription is written in Devanagari script.
Tribe,NA
Costume,"Jama-pajama,topi & kamarbandh"
Culture,NA
Dimensions,""" 20.3 x 11.5 cms.  """
Brief Description,"""Miniature painting on paper shows portrait of Maharana Pratap 
Singh is standing in complete attire of a warrior. A decorative 
border painted with green plants outside the painting. 

"""
Detailed Description,"""Miniature painting on paper shows portrait of Maharana Pratap 
Singh is standing in complete attire of a warrior. A decorative 
border painted with green plants outside the painting. 

"""
Title,Sringaar Karti Nayika
Accession Number,AM-MIN-7.115
Title2,Sringaar Karti Nayika
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Miniature Painting
Object Type,Miniature Painting
Main Material,Paper
Manufacturing Technique,Water Colour
Main Artist,Not Known
Artist's Nationality,Indian
Artist's Life Date / Bio Data,Early 19th Cent. C.E.
Author,NA
Country,India
Provenance,"Pahari, Himachal Pradesh"
Origin Place,"Pahari, Himachal Pradesh"
Find Place,"Pahari, Himachal Pradesh"
Scribe,NA
Style,Pahari
School,Pahari
Patron/Dynasty,NA
Period / Year of Work,Early 19th Century CE
Tribe,NA
Costume,"Ladies in ghagra, choli and odhani."
Culture,NA
Dimensions,22.5 x 16 cms.
Brief Description,"Miniature painting on paper shows a Queen seated on a couch 
getting various cosmetic treatments."
Detailed Description,"Miniature painting on paper shows a Queen seated on a couch 
getting various cosmetic treatments. She is surrounded by five 
attendants-one arranging her hair, one showing tree mirror, one 
holding cosmetic plate and one putting red paint on the foot. The 
fifth holds a fly whisk. Tree tops are seen in back ground and 
dark clouds in the sky are also seen."
Title,Puranic Scene
Accession Number,AM-MIN-7.116
Title2,Puranic Scene
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Miniature Painting
Object Type,Miniature Painting
Main Material,Paper
Manufacturing Technique,Water Colour
Main Artist,Not Known
Artist's Nationality,Indian
Artist's Life Date / Bio Data,C.Early 19th Century CE
Author,NA
Country,India
Provenance,"Pahari, Himachal Pradesh"
Origin Place,"Pahari, Himachal Pradesh"
Find Place,"Pahari, Himachal Pradesh"
Scribe,NA
Style,Pahari
School,Pahari
Patron/Dynasty,NA
Period / Year of Work,C.19th Century CE
Inscription,A Sanskrit shlok in Devnagari script has been written on the back.
Tribe,NA
Costume,NA
Culture,NA
Dimensions,22.5 x 18 cms.
Brief Description,"A scene of Kailash mountain with the illustration of Shiva in 
meditation and Parvati interacting with messenger."
Detailed Description,"Miniature painting on paper shows a Puranic Scene. Lord Shiva is 
seated in meditation over mount Kailash. Parvati is seated to his 
left holdings a letter and talking to a messenger. Vehicles of 
both deities are crouching below. Six Shiva Ganas are also 
standing and beautiful border also present. Two lines sanskrit 
sholka is written on the back side of the painting."
Title,Krishna and Radha
Accession Number,AM-MIN-7
Title2,Krishna and Radha
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Miniature Painting
Object Type,Miniature Painting
Main Material,Paper
Manufacturing Technique,Water Colour
Main Artist,Not Known
Artist's Nationality,Indian
Artist's Life Date / Bio Data,C.18th Century CE
Author,NA
Country,India
Provenance,"Kangra,Himachal Pradesh"
Origin Place,"Kangra, Himachal Pradesh"
Find Place,"Kangra,Himachal Pradesh"
Scribe,NA
Style,Pahari
School,Pahari
Patron/Dynasty,NA
Period / Year of Work,C.18th Century CE
Inscription,NA
Tribe,NA
Costume,"Lord Krishna in dhot, angavastra and mukut."
Culture,NA
Dimensions,21.59 x 17.145 cm
Brief Description,Picture shows Krishna seated and holding the hands of Radha.
Detailed Description,"Picture shows Krishna seated and holding the hands of Radha. A lady 
attendant is seen walking in the courtyard. The colours of the 
painting have faded away."
Title,Camel and a human line drawing
Accession Number,AM-MIN-70
Title2,Camel and a human line drawing
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Miniature Painting
Object Type,Miniature Paintings
Main Material,Paper
Medium,Paper
Manufacturing Technique,Water Colour & line drawing
Main Artist,Not Known
Artist's Nationality,Indian
Artist's Life Date / Bio Data,C.18-19th century CE
Author,NA
Country,India
Provenance,Rajasthan
Origin Place,Rajasthan
Find Place,Rajasthan
Scribe,NA
Style,Rajasthani
School,Rajasthani
Patron/Dynasty,NA
Period / Year of Work,C.18-19th century  BC
Inscription,NA
Tribe,NA
Costume,Man in pagree.
Culture,NA
Dimensions,41.275 x 23.495 cm
Brief Description,Painting showing a camel and a human bust on one side and three persons on the other. Black ink line drawing.
Detailed Description,Painting showing a camel and a human bust on one side and three persons on the other. Black ink line drawing.
Title,Man Line Drawing
Accession Number,AM-MIN-71
Title2,Man Line Drawing
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Miniature Painting
Object Type,Miniature Paintings
Main Material,Paper
Medium,Paper
Manufacturing Technique,Line Drawing
Main Artist,Not Known
Artist's Nationality,Indian
Artist's Life Date / Bio Data,C.18-19th century CE
Author,NA
Country,India
Provenance,Rajasthan
Origin Place,Rajasthan
Find Place,Rajasthan
Scribe,NA
Style,Rajasthani
School,Rajasthani
Patron/Dynasty,NA
Period / Year of Work,C.18-19th century  CE
Inscription,NA
Tribe,NA
Costume,Man in jama & angvastra.
Culture,NA
Dimensions,23.495 x 20.955 cm
Brief Description,"23.495 x 20.955 cm	Picture shows a man on either side holding a club,fan? and a flywhisk respectively. Black line drawing."
Detailed Description,"Picture shows a man on either side holding a club,fan? and a flywhisk respectively. Black line drawing."
Title,Portrait of a Raja
Accession Number,AM-MIN-72
Title2,Portrait of a Raja
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Miniature Painting
Object Type,Miniature Painting
Main Material,Paper
Component Material II,Black Ink
Manufacturing Technique,Line Drawing on Paper
Main Artist,Not known
Artist's Nationality,Indian
Artist's Life Date / Bio Data,C.18-19th Century CE
Author,NA
Country,India
Provenance,Rajasthan
Origin Place,Rajasthan
Find Place,Rajasthan
Scribe,NA
Style,Rajasthani
School,Rajasthani
Patron/Dynasty,NA
Period / Year of Work,C.18-19th Century CE
Inscription,NA
Tribe,NA
Costume,"Gherdar jama-pajama,pagree,kamarbandh and uttariya"
Culture,NA
Dimensions,30.48 x 20.955 cm
Brief Description,Picture shows the portrait of Raja holding a lotus.
Detailed Description,"Picture shows the portrait of Raja holding a lotus in his left hand. 
Line drawing is made in black colour."
Title,Meeting of Maulanas
Accession Number,AM-MIN-73
Title2,Meeting of Maulanas
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Miniature Painting
Object Type,Miniature Painting
Main Material,Paper
Manufacturing Technique,Water Color on Paper
Main Artist,Not Known
Artist's Nationality,Indian
Artist's Life Date / Bio Data,C.18-19th Century CE
Author,NA
Country,India
Provenance,Rajasthan
Origin Place,Rajasthan
Find Place,Rajasthan
Scribe,NA
Style,Rajasthani
School,Rajasthani
Patron/Dynasty,NA
Period / Year of Work,C.18-19th Century CE
Inscription,NA
Tribe,NA
Costume,Jama-pajama
Culture,NA
Dimensions,16.51 x 12.7 cm
Brief Description,Picture shows the meeting of four Maulanas.
Detailed Description,"Picture shows the meeting of four Maulanas. The two maulanas are 
shown prominently."
Title,Hunting Scene
Accession Number,AM-MIN-74
Title2,Hunting Scene
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Miniature Painting
Object Type,Miniature Painting
Main Material,Paper
Component Material II,Black Ink
Medium,Water Colour
Manufacturing Technique,Line Drawing
Main Artist,Not Known
Artist's Nationality,Not Known
Artist's Life Date / Bio Data,C.18-19th Century CE
Author,NA
Country,India
Provenance,Rajasthan
Origin Place,Rajasthan
Find Place,Rajasthan
Scribe,NA
Style,Rajasthani
School,Rajasthani
Patron/Dynasty,NA
Period / Year of Work,C.18-19th Century CE
Inscription,NA
Tribe,NA
Costume,Dhoti-Kurta and pagree
Culture,NA
Dimensions,24.13 x 15.875 cm
Brief Description,"The pictures are drawn on both the sides. On one side elephant is 
shown chasing two camels and five persons. The other side shows a 
hunting scene. Two horse riders are following deer.Painting is made 
with black line drawing."
Detailed Description,"The pictures are drawn on both the sides. On one side elephant is 
shown chasing two camels and five persons. The other side shows a 
hunting scene. Two horse riders are following deer. Painting is made 
with black line drawing."
Title,Couple
Accession Number,AM-MIN-76
Title2,Royal Couple
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Miniature Painting
Object Type,Miniature Painting
Main Material,Paper
Component Material II,Red Ink
Manufacturing Technique,Red Line Drawing on Paper
Main Artist,Not Known
Artist's Nationality,Indian
Artist's Life Date / Bio Data,C.18-19th Century CE
Author,NA
Country,India
Provenance,Rajasthan
Origin Place,Rajasthan
Find Place,Rajasthan
Scribe,NA
Style,Rajasthani
School,Rajasthani
Patron/Dynasty,NA
Period / Year of Work,C.18-19th Century CE
Inscription,NA
Tribe,NA
Costume,"Man wearing jama-pajama, kamarband and topi; Lady wearing ghanghra and chowli."
Culture,NA
Dimensions,21.59 x 12.7 cm
Brief Description,Picture shows a royal couple made in red line drawing.
Detailed Description,"Picture shows a royal couple. The male is giving a cup of wine to 
the female seated on his cot. Picture is made in red line drawing."
Title,Couple
Accession Number,AM-MIN-77
Title2,Royal Couple
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Miniature Painting
Object Type,Miniature Painting
Main Material,Paper
Component Material II,Black Ink
Manufacturing Technique,Line Drawing on Paper
Main Artist,Not Known
Artist's Nationality,Indian
Artist's Life Date / Bio Data,C.18-19th Century CE
Author,NA
Country,India
Provenance,Rajasthan
Origin Place,Rajasthan
Find Place,NA
Scribe,NA
Style,Rajasthani
School,Rajasthani
Patron/Dynasty,NA
Period / Year of Work,C.18-19th Century CE
Inscription,NA
Tribe,NA
Costume,ghanghra and kurti
Culture,NA
Dimensions,21.59 x 15.875 cm
Brief Description,Picture of a royal couple is made with line drawing by black color.
Detailed Description,"Picture shows a royal couple seated together and enjoying dance 
and music performance by three artists. Line drawing is made by 
black color."
Title,Wrestling Scenes
Accession Number,AM-MIN-78
Title2,Wrestling Scenes
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Miniature Painting
Object Type,Miniature Paintings
Main Material,Paper
Component Material II,Black Ink
Medium,Paper
Manufacturing Technique,Line Drawing
Main Artist,Not known
Artist's Nationality,Indian
Artist's Life Date / Bio Data,C.18-19th Century CE
Author,NA
Country,India
Provenance,Rajasthan
Origin Place,Rajasthan
Find Place,Rajasthan
Scribe,NA
Style,Rajasthani
School,Rajasthan
Patron/Dynasty,NA
Period / Year of Work,C.18-19th Century CE
Tribe,NA
Costume,Langote
Culture,NA
Dimensions,24.13 x 16.51 cm
Brief Description,Picture shows a few wrestling scene.
Detailed Description,Picture shows a few wrestling scene. The other side two horse riders are killing birds. Black line drawing.
Title,Rama and Sita Marriage Scene
Accession Number,AM-MIN-8.01
Title2,Rama and Sita Marriage Scene
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Miniature Painting
Object Type,Miniature Painting
Main Material,Paper
Manufacturing Technique,Water Colour
Main Artist,Not Known
Artist's Nationality,Indian
Artist's Life Date / Bio Data,C.19th Century CE
Author,NA
Country,India
Provenance,Rajasthan
Origin Place,Rajasthan
Find Place,Rajasthan
Scribe,NA
Style,Rajasthani
School,Rajasthan
Patron/Dynasty,NA
Period / Year of Work,C.19th Century CE
Inscription,Painting is illustrated in Devanagari script.
Tribe,NA
Costume,"Man in bagalbandi, kamarband and mukut. Ladies in ghagra, choli and odhani."
Culture,NA
Dimensions,""" 28.5 x 23 cms. """
Brief Description,"Miniature painting on paper shows the marriage ceremony of Sri. 
Ramchandra and Sita."
Detailed Description,"Miniature painting on paper shows the marriage ceremony of Sri. 
Ramchandra and Sita. Sri Ram and Sita are shown seated under a 
canopy in front of a fire-alter, holding each others right hands. 
Yajnya is being performed by four purohit as and three male 
attendants are shown on either sides. Banana tree, ornamental 
shrubs and clouds are seen in back ground. Floral border is made 
in golden work all-around."
Title,Seated Kama Deva
Accession Number,AM-MIN-8.03
Title2,Seated Kama Deva
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Miniature Painting
Object Type,Miniature Paintings
Main Material,Paper
Manufacturing Technique,Water Colour
Main Artist,Not Known
Artist's Nationality,Indian
Author,NA
Country,India
Provenance,Rajasthan
Origin Place,Rajasthan
Find Place,Rajasthan
Scribe,NA
Style,Rajasthani
School,Rajasthani
Patron/Dynasty,NA
Period / Year of Work,C.19th Century CE
Tribe,NA
Culture,NA
Dimensions,""" 20.6 x 14.2 cms. """
Brief Description,"""Miniature Painting showing cupid attacking on a lady. The 
picture shows a young lady sleeping on a bed inside her house, 
in the courtyard. The cupid god (Kama Deva) of love is seated 
near her feet holding his bow in his left hand and pointing his 
arrow-made of flower towards the lady. In his right hand holds a 
bow. The upper half of the lady looks almost naked as she wears 
a transparent upper garment. Floral border all-around with 
golden work.

"""
Detailed Description,"""Miniature Painting showing cupid attacking on a lady. The 
picture shows a young lady sleeping on a bed inside her house, 
in the courtyard. The cupid god (Kama Deva) of love is seated 
near her feet holding his bow in his left hand and pointing his 
arrow-made of flower towards the lady. In his right hand holds a 
bow. The upper half of the lady looks almost naked as she wears 
a transparent upper garment. Floral border all-around with 
golden work.

"""
Title,Raja being offered wine
Accession Number,AM-MIN-8
Title2,Raja being offered wine
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Miniature Painting
Object Type,Miniature Paintings
Main Material,Paper
Medium,Paper
Manufacturing Technique,Water Colour
Main Artist,Not Known
Artist's Nationality,Indian
Artist's Life Date / Bio Data,C.19th century CE
Author,NA
Country,India
Provenance,Rajasthan
Origin Place,Rajasthan
Find Place,Rajasthan
Scribe,NA
Style,Rajasthani
School,Rajasthani
Patron/Dynasty,NA
Period / Year of Work,C.19th century  CE
Inscription,NA
Tribe,NA
Costume,"Man in gherdar jama-pajam,kamarbandh & Mukut. Lady in ghanghra-choli& odhani."
Culture,NA
Dimensions,34.29 x 24.765 cm
Brief Description,Picture shows a Raja sitting on a throne. A seated lady in front is seen offering off a wine cup to the Raja. Two female attendants stand behind the king.
Detailed Description,Picture shows a Raja sitting on a throne. A seated lady in front is seen offering off a wine cup to the Raja. Two female attendants stand behind the king.
Title,Radha and Krishna
Accession Number,AM-MIN-80
Title2,Radha and Krishna
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Miniature Painting
Object Type,Miniature Painting
Main Material,Paper
Component Material II,Red Ink
Manufacturing Technique,Red Line Drawing
Main Artist,Not Known
Artist's Nationality,Indian
Artist's Life Date / Bio Data,C.19th Century CE
Author,NA
Country,India
Provenance,"Pahari, Himachal Pradesh"
Origin Place,"Pahari, Himachal Pradesh"
Find Place,NA
Scribe,NA
Style,Pahari
School,Pahari
Patron/Dynasty,NA
Period / Year of Work,C.19th Century CE
Inscription,NA
Tribe,NA
Costume,"Radha wearing lehanga, odhni; Krishna wearing dhoti, pitambar and mukut."
Culture,NA
Dimensions,22.225 x 15.875 cm
Brief Description,Picture shows Radha and Krishna seated on a cot.
Detailed Description,"Picture shows Radha and Krishna seated on a cot. Holding each other's 
hands inside a palace. It is made with red line drawing."
Title,Seated Raja
Accession Number,AM-MIN-81
Title2,Seated Raja
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Miniature Painting
Object Type,Miniature Painting
Main Material,Paper
Manufacturing Technique,Water colour
Main Artist,Not known
Artist's Nationality,Indian
Artist's Life Date / Bio Data,C.18-19th Century CE
Author,NA
Country,India
Provenance,Rajasthan
Origin Place,Rajasthan
Find Place,Rajasthan
Scribe,NA
Style,Rajasthani
School,Rajasthani
Patron/Dynasty,NA
Period / Year of Work,C.18-19th Century CE
Inscription,"Painting with illustration in devnagari script i.e., 'Parta Singh 
Raja'"
Tribe,NA
Costume,"Rajputi topi, Jama, kavach, pajama, kamarbandh and long boot."
Culture,NA
Dimensions,19.05 x 16.51 cm
Brief Description,Picture shows a Raja seated with his bow and arrows.
Detailed Description,"Picture shows a Raja seated with his bow and arrows with the support of 
his knee and feet. He is holding a sword in his waist. A bunch of arrow 
is also shown in arrow quiver. He is shown wearing an arrow proof cover 
called as 'Kavach-Kundal'. Picture is highly damaged."
Title,Raja Holding Sword
Accession Number,AM-MIN-82
Title2,Raja Holding Sword
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Miniature Painting
Object Type,Miniature Painting
Main Material,Paper
Component Material II,Black Ink
Manufacturing Technique,Water Colour and Line Drawing
Main Artist,Not known
Artist's Nationality,Indian
Artist's Life Date / Bio Data,C.18-19th Century CE
Author,NA
Country,India
Provenance,Rajasthan
Origin Place,Rajasthan
Find Place,Rajasthan
Scribe,NA
Style,Rajasthani
School,Rajasthani
Patron/Dynasty,NA
Period / Year of Work,C.18-19th Century CE
Inscription,Painting illustrated in Devnagri script.
Tribe,NA
Costume,Pagree. kamarbandh and jama
Culture,NA
Dimensions,20.955 x 15.875 cm
Brief Description,Picture shows a bearded raja holding a sword resting on his shoulder.
Detailed Description,"Picture shows a bearded raja holding a sword resting on his shoulder. 
The other side also shows a man with folded hands.It is made with black 
line drawing."
Title,Lady Holding Lotuses
Accession Number,AM-MIN-83
Title2,Lady Holding Lotuses
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Miniature Painting
Object Type,Miniature Painting
Main Material,Paper
Component Material II,Black Ink
Manufacturing Technique,Line Drawing
Main Artist,Not Known
Artist's Nationality,Indian
Artist's Life Date / Bio Data,C.18-19th Century CE
Author,NA
Country,India
Provenance,Rajasthan
Origin Place,Rajasthan
Find Place,NA
Scribe,NA
Style,Rajasthani
School,Rajasthani
Patron/Dynasty,NA
Period / Year of Work,C.18-19th Century CE
Inscription,NA
Tribe,NA
Costume,"Lehanga, kurti and odhni"
Culture,NA
Dimensions,1 ft  x 8 1/4 inch (30.48 x 20.955 cm)
Brief Description,Picture shows a lady holding a lotus flower.
Detailed Description,"Picture shows a lady holding a lotus flowers in her folded hands. She is 
wearing a transparent dupatta. It is made with black line drawing."
Title,The Departure
Accession Number,AM-MIN-84
Title2,The Departure
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Miniature Painting
Object Type,Miniature Painting
Main Material,Paper
Manufacturing Technique,Line Drawing on Paper
Main Artist,Not Known
Artist's Nationality,Indian
Artist's Life Date / Bio Data,C.18-19th Century CE
Author,NA
Country,India
Provenance,Rajasthan
Origin Place,Rajasthan
Find Place,NA
Scribe,NA
Style,Rajasthani
School,Rajasthani
Patron/Dynasty,NA
Period / Year of Work,C.18-19th Century CE
Inscription,NA
Tribe,NA
Costume,Pagree and ghanghra
Culture,NA
Dimensions,22.86 x 15.24 cm
Brief Description,Scene of departure has been made in line drawing.
Detailed Description,"Picture is made in black line drawing shows a lady sleeping on 
the upper right corner and another lady stands near by talking 
to a man standing on the left. Below on the right side a man 
holds a horse while another on the left is painting out upwards. 
On the other side a couple is seated on a cushion with female 
attendants standing on sides. In the lower part a male and 
female are engaged in music."
Title,Raja
Accession Number,AM-MIN-85
Title2,Raja
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Miniature Painting
Object Type,Miniature Painting
Main Material,Paper
Manufacturing Technique,Water Color on Paper
Main Artist,Not known
Artist's Nationality,Indian
Artist's Life Date / Bio Data,C.18-19th Century CE
Author,NA
Country,India
Provenance,Rajasthan
Origin Place,Rajasthan
Find Place,Rajasthan
Scribe,NA
Style,Rajasthani
School,Rajasthani
Patron/Dynasty,NA
Period / Year of Work,C.18-19th Century CE
Inscription,NA
Tribe,NA
Costume,"Jama-pajama, topi and kamarbandh"
Culture,NA
Dimensions,19.685 x 12.7 cm
Brief Description,Picture shows a King in his yellow garb.
Detailed Description,"Picture shows a King in his yellow garb(gherdaar jama) and a pink 
chudidaar paijama. He is holding a dagger in his waist."
Title,Bust of a King
Accession Number,AM-MIN-86
Title2,Bust of a King
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Miniature Painting
Object Type,Miniature Painting
Main Material,Paper
Manufacturing Technique,Water Colour and Pencil Sheding
Main Artist,Not Known
Artist's Nationality,Indian
Artist's Life Date / Bio Data,C.18-19th Century CE
Author,NA
Country,India
Provenance,Rajasthan
Origin Place,Rajasthan
Find Place,Rajasthan
Scribe,NA
Style,Rajasthani
School,Rajasthani
Patron/Dynasty,NA
Period / Year of Work,C.18-19th Century CE
Inscription,NA
Tribe,NA
Costume,Rajasthani pagree and kurta
Culture,NA
Dimensions,15.24 x 13.335 cm
Brief Description,Picture shows the bust of a king.
Detailed Description,"Picture shows the bust of a king in black line drawing. His turban 
is painted with red and yellow colours. Side locks of hairs of the king 
is prominent."
Title,Raja
Accession Number,AM-MIN-87
Title2,Raja
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Miniature Painting
Object Type,Miniature Painting
Main Material,Paper
Manufacturing Technique,Water Colour and Line Drawing
Main Artist,Not known
Artist's Nationality,Indian
Artist's Life Date / Bio Data,C.18-19th Century CE
Author,NA
Country,India
Provenance,Rajasthan
Origin Place,Rajasthan
Find Place,Rajasthan
Scribe,NA
Style,Rajasthani
School,Rajasthani
Patron/Dynasty,NA
Period / Year of Work,C.18-19th Century CE
Inscription,NA
Tribe,NA
Costume,"Jama-pajama, kamarbandh and pagree"
Culture,NA
Dimensions,22.86 x 11.43 cm
Brief Description,Painting shows a Raja holding a bow and arrow.
Detailed Description,"Painting shows a Raja is standing holding a bow and arrow. He is wearing 
a transparent gherdaar jama and a normal turban."
Title,Seated Man
Accession Number,AM-MIN-88
Title2,Seated Man
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Miniature Painting
