Title,Coping Stone Fragment
Accession Number,AM-SCL-32
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Early Sculpture
Object Type,Sculpture
Main Material,Stone
Manufacturing Technique,Chisiling and Carving
Artist's Nationality,Indian
Country,India
Provenance,"Bharhut, Satna, Madhya Pradesh."
Origin Place,"Bharhut, Satna, Madhya Pradesh."
Find Place,"Bharhut, Satna, Madhya Pradesh."
Style,Shunga
Patron/Dynasty,Shunga
Period / Year of Work,C.2nd Century  CE
Dimensions,35.5 x 38 cm
Brief Description,Fragmented coping stone shows kalpavalli and Nagas.
Detailed Description,"The kalpavalli is shown yielding a waist sash, and Nagas are to be seen in the panel on the right. The usual chain-and-bell motif comprises the lower border."
Title,Railing Post Fragment
Accession Number,AM-SCL-33
Title2,Railing Post Fragment
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Early Sculpture
Object Type,Sculpture
Main Material,Stone
Component Material II,Stone
Component Material III,Stone
Manufacturing Technique,Chisiling and Carving
Main Artist,Not Known
Artist's Nationality,Indian
Artist's Life Date / Bio Data,Not Known
Author,NA
Country,India
Provenance,"Bharhut, Satna, Madhya Pradesh."
Origin Place,"Bharhut, Satna, Madhya Pradesh."
Find Place,"Bharhut, Satna, Madhya Pradesh."
Scribe,NA
Style,Shunga
School,NA
Patron/Dynasty,Shunga
Period / Year of Work,C.2nd Century  BCE
Inscription,No
Tribe,NA
Costume,NA
Culture,NA
Brief Description,Fragment of a railing post.
Detailed Description,"All that is preserved of the post is a small portion of the bevelled 
edge on which is carved a lotus with drooping petals and the head of 
a gazelle."
Title,Railing Post Fragment
Accession Number,AM-SCL-34
Title2,Railing Post Fragment
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Early Sculpture
Object Type,Sculpture
Main Material,Stone
Component Material II,Stone
Component Material III,Stone
Manufacturing Technique,Chisiling and Carving
Main Artist,Not Known
Artist's Nationality,Indian
Artist's Life Date / Bio Data,Not Known
Author,NA
Country,India
Provenance,"Bharhut, Satna, Madhya Pradesh."
Origin Place,"Bharhut, Satna, Madhya Pradesh."
Find Place,"Bharhut, Satna, Madhya Pradesh."
Scribe,NA
Style,Shunga
School,NA
Patron/Dynasty,Shunga
Period / Year of Work,C.2nd Century  BCE
Inscription,No
Tribe,NA
Costume,NA
Culture,NA
Dimensions,39.3 x 34.3 cm
Brief Description,Railing Post Fragment consists of lotus.
Detailed Description,"Only a small portion of the upper section including the tenon for 
setting the rail coping is preserved. The lunate consists of a 
lotus bordered by a row of smaller open lotuses separated from 
each other by pairs of blue lotuses. Above is a band composed of 
the usual blue lotus and stepped pyramid motif. The lunate on the 
reverse also contains a lotus and a similar band above."
Title,Pillar Fragment
Accession Number,AM-SCL-35
Title2,Pillar Fragment
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Early Sculpture
Object Type,Sculpture
Main Material,Stone
Component Material II,Stone
Component Material III,Stone
Manufacturing Technique,Chisiling and carving
Main Artist,Not Known
Artist's Nationality,Indian
Artist's Life Date / Bio Data,Not Known
Author,NA
Country,India
Provenance,"Bharhut, Satna, Madhya Pradesh."
Origin Place,"Bharhut, Satna, Madhya Pradesh."
Find Place,"Bharhut, Satna, Madhya Pradesh."
Scribe,NA
Style,Shunga
School,NA
Patron/Dynasty,Shunga
Period / Year of Work,C.2nd century  BCE
Inscription,No
Tribe,NA
Costume,NA
Culture,NA
Dimensions,59.8 x 33 cm
Brief Description,"Pillar fragment, shows the stalks of blue lotuses and a half lotus decoration."
Detailed Description,"Pillar fragment, shows the stalks of blue lotuses and a half lotus decoration."
Title,Coping Fragment
Accession Number,AM-SCL-36
Title2,Coping Fragment
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Early Sculpture
Object Type,Sculpture
Main Material,Stone
Component Material II,Stone
Component Material III,Stone
Manufacturing Technique,Chisiling and Carving
Main Artist,Not Known
Artist's Nationality,Indian
Artist's Life Date / Bio Data,Not Known
Author,NA
Country,India
Provenance,"Bharhut, Satna, Madhya Pradesh."
Origin Place,"Bharhut, Satna, Madhya Pradesh."
Find Place,"Bharhut, Satna, Madhya Pradesh."
Scribe,NA
Style,Shunga
School,NA
Patron/Dynasty,Shunga
Period / Year of Work,C.2nd Century BCE
Inscription,Inscription is written.
Tribe,NA
Costume,NA
Culture,NA
Dimensions,36.5 x 57 x 51.5 cm (out side pedestal)
Brief Description,Coping fragment from the railings of Bharhut stupa.
Detailed Description,"Below the usual border of stepped pyramids are traces of a 
relief panel depicting two birds, one a goose and the other a 
peacock with tail outspread. The inscription reads: 
hamsajatakam, the Jataka of the goose. Cunningham, however, 
identified the scene correctly as an illustration of the Naccha 
Jataka in which the golden goose permits his daughter to pick 
her own husband. She chooses the peacock who dances with joy at 
this good fortune but unfortunately in so doing immodestly 
exposes his private parts, whereupon be ii refused the bride."
Title,Coping Stone Fragment with Lotus
Accession Number,AM-SCL-37
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Early Sculpture
Object Type,Sculpture
Main Material,Stone
Manufacturing Technique,Chisiling and Carving
Artist's Nationality,Indian
Country,India
Provenance,"Bharhut, Satna, Madhya Pradesh."
Origin Place,"Bharhut, Satna, Madhya Pradesh."
Find Place,"Bharhut, Satna, Madhya Pradesh."
Style,Shunga
Patron/Dynasty,Shunga
Period / Year of Work,C.2nd Century BCE
Dimensions,47 x 31.8 cm
Brief Description,Coping stone fragment with lotus.
Detailed Description,Coping stone fragment from the inner side showing a partly cut lotus flower with scroll and a chain of hanging bells below it.
Title,Fragment of a Railing Post
Accession Number,AM-SCL-38
Title2,Fragment of a Railing Post
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Early Sculpture
Object Type,Sculpture
Main Material,Stone
Component Material II,Stone
Component Material III,Stone
Manufacturing Technique,Chisiling and Carving
Main Artist,Not Known
Artist's Nationality,Indian
Artist's Life Date / Bio Data,Not Known
Author,NA
Country,India
Provenance,"Bharhut, Satna, Madhya Pradesh."
Origin Place,"Bharhut, Satna, Madhya Pradesh."
Find Place,"Bharhut, Satna, Madhya Pradesh."
Scribe,NA
Style,Shunga
School,NA
Patron/Dynasty,Shunga
Period / Year of Work,C.2nd Century  BCE
Inscription,No
Tribe,NA
Costume,NA
Culture,NA
Dimensions,49 x 50 x 32.5 cm
Brief Description,Fragment of a railing post of railing of Bharhut stupa.
Detailed Description,"Above the lunate, which has the usual lotus flower, are pairs of 
geese separated by blue lotuses. The stone tenon for holding the 
coping is preserved.
         The reverse also bears a lotus lunate, the band on top 
consisting of a honey-suckle flower flanked by fish-tailed 
makaras."
Title,Fragment of the Inner Face of the Coping
Accession Number,AM-SCL-39
Title2,Fragment of the Inner Face of the Coping
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Early Sculpture
Object Type,Sculpture
Main Material,Stone
Component Material II,Stone
Component Material III,Stone
Manufacturing Technique,Chisiling and Carving
Main Artist,Not Known
Artist's Nationality,Indian
Artist's Life Date / Bio Data,Not Known
Author,NA
Country,India
Provenance,"Bharhut, Satna, Madhya Pradesh."
Origin Place,"Bharhut, Satna, Madhya Pradesh."
Find Place,"Bharhut, Satna, Madhya Pradesh."
Scribe,NA
Style,Shunga
School,NA
Patron/Dynasty,Shunga
Period / Year of Work,C.2nd Century  BCE
Inscription,No
Tribe,NA
Costume,NA
Culture,NA
Dimensions,37.5 x 36.5 x 51.5 cm  (out side pedestal)
Brief Description,Fragment of the inner face of the coping from Bharhut Stupa..
Detailed Description,"To the left is a horse with raised forelegs; the lotus leaves bear 
a sash and a beaded necklace. On the reverse is the usual lotus 
rhizome."
Title,Human Bust
Accession Number,AM-SCL-4
Title2,Human Bust
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Early Sculpture
Object Type,Sculpture
Main Material,Stone
Component Material II,Stone
Component Material III,Stone
Manufacturing Technique,Chisiling and Carving
Main Artist,Not Known
Artist's Nationality,Indian
Artist's Life Date / Bio Data,Not Known
Author,NA
Country,India
Provenance,"Bharhut, Satna, Madhya Pradesh."
Origin Place,"Bharhut, Satna, Madhya Pradesh."
Find Place,"Bharhut, Satna, Madhya Pradesh."
Scribe,NA
Style,Shunga
School,NA
Patron/Dynasty,Shunga
Period / Year of Work,C.2nd century BCE
Inscription,No
Tribe,NA
Costume,NA
Culture,NA
Dimensions,20.3 x 13.3 cm
Brief Description,"Fragment of the lotus medallion showing the right part of a 
human bust. He holds some object with both of his hand."
Detailed Description,"Fragment of the lotus medallion showing the right part of a 
human bust. He holds some object with both of his hand."
Title,Railing Post with a Lotus Rhizome
Accession Number,AM-SCL-40
Title2,Railing Post with a Lotus Rhizome
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Early Sculpture
Object Type,Sculpture
Main Material,Stone
Component Material II,Stone
Component Material III,Stone
Manufacturing Technique,Chisiling and Carving
Main Artist,Not Known
Artist's Nationality,Indian
Artist's Life Date / Bio Data,Not Known
Author,NA
Country,India
Provenance,"Bharhut, Satna, Madhya Pradesh."
Origin Place,"Bharhut, Satna, Madhya Pradesh."
Find Place,"Bharhut, Satna, Madhya Pradesh."
Scribe,NA
Style,Shunga
School,NA
Patron/Dynasty,Shunga
Period / Year of Work,C.2nd Century BCE
Inscription,No
Tribe,NA
Costume,NA
Culture,NA
Dimensions,43 x 58 x 25 cm
Brief Description,Pillar showing in the middle a lotus flower.
Detailed Description,"Pillar showing in the middle a lotus flower. A border comprises of 
palmettes is present on each of bevelled sides. A small fragment 
later joined to it."
Title,Railing Post Fragment
Accession Number,AM-SCL-41
Title2,Railing Post Fragment
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Early Sculpture
Object Type,Sculpture
Main Material,Stone
Component Material II,Stone
Component Material III,Stone
Manufacturing Technique,Chisiling and Carving
Main Artist,Not Known
Artist's Nationality,Indian
Artist's Life Date / Bio Data,Not Known
Author,NA
Country,India
Provenance,"Bharhut, Satna, Madhya Pradesh."
Origin Place,"Bharhut, Satna, Madhya Pradesh."
Find Place,"Bharhut, Satna, Madhya Pradesh."
Scribe,NA
Style,Shunga
School,NA
Patron/Dynasty,Shunga
Period / Year of Work,C.2nd Century  BCE
Inscription,No
Tribe,NA
Costume,NA
Culture,NA
Brief Description,"The lower portion and beveled sides have been cut off. The post is 
much worn, but the central lotus medallion and the lotus flower in 
the upper lunate can be seen."
Detailed Description,"The lower portion and beveled sides have been cut off. The post is 
much worn, but the central lotus medallion and the lotus flower in 
the upper lunate can be seen."
Title,Pillar Fragment
Accession Number,AM-SCL-42
Title2,Pillar Fragment
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Early Sculpture
Object Type,Sculpture
Main Material,Stone
Component Material II,Stone
Component Material III,Stone
Manufacturing Technique,Chisiling and Carving
Main Artist,Not Known
Artist's Nationality,Indian
Artist's Life Date / Bio Data,Not Known
Author,NA
Country,India
Provenance,"Bharhut, Satna, Madhya Pradesh."
Origin Place,"Bharhut, Satna, Madhya Pradesh."
Find Place,"Bharhut, Satna, Madhya Pradesh."
Scribe,NA
Style,Shunga
School,NA
Patron/Dynasty,Shunga
Period / Year of Work,C.2nd century BCE
Inscription,No
Tribe,NA
Costume,NA
Culture,NA
Dimensions,64 x 53.5 cm
Brief Description,"The lady in the lunate wears a multi-stranded necklace, 
earrings, and what appears to be a turban, the loose end 
of which is seen fluttering to the side."
Detailed Description,"The lady in the lunate wears a multi-stranded necklace, 
earrings, and what appears to be a turban, the loose end 
of which is seen fluttering to the side. She peeps over a 
curtain which has been pulled down with the hand; in the 
other hand she holds a twig with leaves. The face is 
heavily tattooed, the patterns including a crescent moon 
on the right cheek.
         Along the bevelled edges are suspended long 
clusters of jewelled buds which are touched by Yaksis who 
undoubtedly stood on lotuses issuing from the sides of the 
central medallion, now missing."
Title,Fragment of a Railing Post with an Acrobatic Scene
Accession Number,AM-SCL-43
Title2,Fragment of a Railing Post with an Acrobatic Scene
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Early Sculpture
Object Type,Sculpture
Main Material,Stone
Component Material II,Stone
Component Material III,Stone
Manufacturing Technique,Chisiling and Carving
Main Artist,Not Known
Artist's Nationality,Indian
Artist's Life Date / Bio Data,Not Known
Author,NA
Country,India
Provenance,"Bharhut, Satna, Madhya Pradesh."
Origin Place,"Bharhut, Satna, Madhya Pradesh."
Find Place,"Bharhut, Satna, Madhya Pradesh."
Scribe,NA
Style,Shunga
School,NA
Patron/Dynasty,Shunga
Period / Year of Work,C.2nd century BCE
Inscription,"An inscription "" Pusadataye nagribosa bhibuniye...(Gift) of 
nun 
Pusyadatta of Nagarika(?)"" engraved towards left side of 
it."
Tribe,NA
Costume,NA
Culture,NA
Dimensions,120 x 54.5 cm
Brief Description,"An acrobatic scene has been carved on the border pillar 
showing 
in low relief. Eight people are standing at lowermost side 
supporting to four people standing over them. These four 
people 
are supporting to other two persons in the same manner. 
There 
stands a person on top supported by these two people. They 
all 
wear the same dress and ornaments. Two human figures are 
standing on either side of this human hill."
Detailed Description,"Although the lower half of the post is missing, enough of 
the 
central medallion remains for us to discern a human pyramid, 
composed of four tiers of men, the topmost figure and the 
two 
supporting him being carved outside the medallion. On either 
side are Yaksa and Yaksi figures on a lotus. Above is a 
lotus 
lunate, surmounted by a band of honeysuckle flowers resting 
on 
their sides."
Title,Pillar Fragment
Accession Number,AM-SCL-44
Title2,Pillar Fragment
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Early Sculpture
Object Type,Sculpture
Main Material,Stone
Component Material II,Stone
Component Material III,Stone
Manufacturing Technique,Chisiling and Carving
Main Artist,Not Known
Artist's Nationality,Indian
Artist's Life Date / Bio Data,Not Known
Author,NA
Country,India
Provenance,"Bharhut, Satna, Madhya Pradesh."
Origin Place,"Bharhut, Satna, Madhya Pradesh."
Find Place,"Bharhut, Satna, Madhya Pradesh."
Scribe,NA
Style,Shunga
School,NA
Patron/Dynasty,Shunga
Period / Year of Work,C.2nd Century BCE
Inscription,"The Brahmi inscription above the central medallion reads:
Line 1: Mucilido Nagaraja
Line 2: Tis(a)ya Benakatikaya-dan[a] 
and may be translated:
Line 1: Mucilida (Mucilinda), the king of the Nagas
Line 2: The gift of Tisa (Tisya) the Benakatika (inhabitant of 
Benakata)"
Tribe,NA
Costume,NA
Culture,NA
Dimensions,140 x 31 x 20 cm (out side pedastal)
Brief Description,A pillar fragment from Bharahut depicting Jataka scene.
Detailed Description,"The lower portion and bevelled sides of the post have been cut off. On 
the top is a lunate decorated with a motif of rare occurrence at 
Bharhut, a stellate pattern, the interstices being filled with turtles 
and four-petaled flowers. The lower medallion has an altar and 
footprints shaded by a polysepalous Naga beneath the Bodhi tree. The 
scene is thus to be identified as a representation of the Naga 
Mucilinda protecting the Buddha from the rains after the Enlightenment."
Title,Fragment of the Inner Face of the Coping with Jataka Scenes
Accession Number,AM-SCL-45
Title2,Fragment of the Inner Face of the Coping with Jataka Scenes
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Early Sculpture
Object Type,Sculpture
Main Material,Stone
Component Material II,Stone
Component Material III,Stone
Manufacturing Technique,Chisiling and Carving
Main Artist,Not Known
Artist's Nationality,Indian
Artist's Life Date / Bio Data,Not Known
Author,NA
Country,India
Provenance,"Bharhut, Satna, Madhya Pradesh."
Origin Place,"Bharhut, Satna, Madhya Pradesh."
Find Place,"Bharhut, Satna, Madhya Pradesh."
Scribe,NA
Style,Shunga
School,NA
Patron/Dynasty,Shunga
Period / Year of Work,C.2nd Century BCE
Inscription,"Inscription engraved at two places on the border decoration reads 
Gaja jataka saso"
Tribe,NA
Costume,NA
Culture,NA
Dimensions,91.5 x 49.5 x 22 cm
Brief Description,"It is a fragment of the inner face of a coping stone of the Bharhut 
railing showing 'Gaja Jataka'."
Detailed Description,"It is a fragment of the inner face of a coping stone of the Bharhut 
railing. Between the usual upper and lower borders of stepped 
pyramids and pendant bells of the coping stone are reliefs which 
fill the four compartments formed by the undulating creepers 
(kalpavalli). Beginning from the left, we first see a calyx 
yielding a cloth, probably a lower garment; and two men engaged in 
conversation within a courtyard formed by three buildings, the 
structure to the right having three finials. The figure on the left 
has the right hand raised in the attitude of exposition while the 
left hand holds an animal. He is conversing with the figure on the 
right, who listens attentively. Another animal can be seen perched 
on the roof of the house in the foreground. This roof is gabled, 
consisting of sloping rafters thatched with grass; the other two 
roofs are vaulted and supported lengthwise by wooden beams, the 
ends of which are visible. A circular earring decorated with 
grooved concentric circles is used as space filler just above the 
building on the right. The adjoining panel shows the creeper 
emitting a four-stranded necklace, circular bangles, and a dancer's 
anklet (?) fringed with bells. The panel on the far right contains 
a hut, octagonal in plan, and provided with a domical roof having a 
finial made of lashed sticks.
 Above the two standing figures in conversation is inscribed 
gajajataka saso, and above the domed hut can be discerned the word 
jatake; translated by Luders as ""the Jataka of the elephant. The 
hare.., in the Jataka (?)""."
Title,Fragment of a Cross-bar with Medallions
Accession Number,AM-SCL-46
Title2,Fragment of a Cross-bar with Medallions
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Early Sculpture
Object Type,Sculpture
Main Material,Stone
Component Material II,Stone
Component Material III,Stone
Manufacturing Technique,Chisiling and Carving
Main Artist,Not Known
Artist's Nationality,Indian
Artist's Life Date / Bio Data,Not Known
Author,NA
Country,India
Provenance,"Bharhut, Satna, Madhya Pradesh."
Origin Place,"Bharhut, Satna, Madhya Pradesh."
Find Place,"Bharhut, Satna, Madhya Pradesh."
Scribe,NA
Style,Shunga
School,NA
Patron/Dynasty,Shunga
Period / Year of Work,C.2nd Century  BCE
Inscription,No
Tribe,NA
Costume,NA
Culture,NA
Dimensions,55 x 77 x 18 cm
Brief Description,"In the center of the lotus medallion, and framed by the 
stamens, a male head is made with protruding eyes and wearing 
a turban with a large knot. He also wears a torque, a collar, 
and earrings. A similar head framed by a lotus is on the 
reverse, the collar having a decoration of overlapping 
rosettes."
Detailed Description,"In the center of the lotus medallion, and framed by the stamens, 
a male head is made with protruding eyes and wearing a turban 
with a large knot. He also wears a torque, a collar, and 
earrings. A similar head framed by a lotus is on the reverse, 
the collar having a decoration of overlapping rosettes."
Title,Fragment of the Inner Face of the Coping Showing an Elephant with Riders
Accession Number,AM-SCL-47
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Early Sculpture
Object Type,Sculpture
Main Material,Stone
Manufacturing Technique,Chisiling and Carving
Artist's Nationality,Indian
Country,India
Provenance,"Bharhut, Satna, Madhya Pradesh."
Origin Place,"Bharhut, Satna, Madhya Pradesh."
Find Place,"Bharhut, Satna, Madhya Pradesh."
Style,Shunga
Patron/Dynasty,Shunga
Period / Year of Work,C.2nd Century BCE
Inscription,No
Dimensions,44.5 x 40.5 cm
Brief Description,Fragment of the Inner Face of the Coping stone of Bharhut stupa showing elephant with riders.
Detailed Description,"Coping stone fragment showing a border of stepped merlons 
attenated by blue lotuses at the top.. Within the loop formed by 
the lotus rhizome is an elephant with two riders, the driver 
balancing a reliquary casket on the beast's head with one hand, 
and holding a goad with the other. The man, seated far to the 
back, holds a banner. The elephant is caparisoned with a rich 
cloth decorated with four-petaled flowers and weighted by bells 
attached to the front corner. The head of the elephant is adorned 
with a beaded fillet on which are strung ornamental axe-heads.
          The scenes may refer to the division of the corporal 
relics of the Buddha, and perhaps formed part of a processional 
scene, the tail of yet another elephant being visible to the left."
Title,Fragment of a Railing Post
Accession Number,AM-SCL-48
Title2,Fragment of a Railing Post
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Early Sculpture
Object Type,Sculpture
Main Material,Stone
Component Material II,Stone
Component Material III,Stone
Manufacturing Technique,Chisiling and Carving
Main Artist,Not Known
Artist's Nationality,Indian
Artist's Life Date / Bio Data,Not Known
Author,NA
Country,India
Provenance,"Bharhut, Satna, Madhya Pradesh."
Origin Place,"Bharhut, Satna, Madhya Pradesh."
Find Place,"Bharhut, Satna, Madhya Pradesh."
Scribe,NA
Style,Shunga
School,NA
Patron/Dynasty,Shunga
Period / Year of Work,C.2nd century  BCE
Inscription,No
Tribe,NA
Costume,NA
Culture,NA
Dimensions,66 x 58 x 42 cm (out side pedestal.)
Brief Description,"Within the lower lunate is a pot-bellied Yaksa seated with 
legs crossed. He is shown pulling out of his mouth a heavy 
lotus stalk which is endowed with a profusion of subsidiary 
shoots terminating in lotus flowers, buds, and leaves. The top 
of the lunate is open and the lotus rhizome with full-blown 
flowers undoubtedly traveled along the center of the post as 
in AM 11. The sides of the post are beveled and a blue lotus, 
above which are honeysuckle ornaments, can be seen on either 
side. The reverse is almost identical."
Detailed Description,"Within the lower lunate is a pot-bellied Yaksa seated with 
legs crossed. He is shown pulling out of his mouth a heavy 
lotus stalk which is endowed with a profusion of subsidiary 
shoots terminating in lotus flowers, buds, and leaves. The top 
of the lunate is open and the lotus rhizome with full-blown 
flowers undoubtedly traveled along the center of the post as 
in AM 11. The sides of the post are beveled and a blue lotus, 
above which are honeysuckle ornaments, can be seen on either 
side. The reverse is almost identical."
Title,Fragment of a Railing Post
Accession Number,AM-SCL-49
Title2,Fragment of a Railing Post
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Early Sculpture
Object Type,Sculpture
Main Material,Stone
Component Material II,Stone
Component Material III,Stone
Manufacturing Technique,Chisiling and Carving
Main Artist,Not Known
Artist's Nationality,Indian
Artist's Life Date / Bio Data,Not Known
Author,NA
Country,India
Provenance,"Bharhut, Satna, Madhya Pradesh."
Origin Place,"Bharhut, Satna, Madhya Pradesh."
Find Place,"Bharhut, Satna, Madhya Pradesh."
Scribe,NA
Style,Shunga
School,NA
Patron/Dynasty,Shunga
Period / Year of Work,C.2nd Century  BCE
Inscription,No
Tribe,NA
Costume,NA
Culture,NA
Dimensions,74 x 56 x 32.5 cm
Brief Description,Fragmented piece of a Railing Post of Bharhut stupa.
Detailed Description,"At the base of the post is a seated Yaksa shown pulling a heavy 
lotus stalk from his mouth. The sides of the post are not beveled. 
They are bordered by bead - and - reel bands. The reverse is badly 
damaged, but bears a Yaksa at the base from whose navel issue lotus 
stalks. He carries a cup in the left hand. Both sides of the post 
have sockets for holding cross-bars."
Title,Horse Head
Accession Number,AM-SCL-5
Title2,Horse Head
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Early Sculpture
Object Type,Sculpture
Main Material,Stone
Component Material II,Stone
Component Material III,Stone
Manufacturing Technique,Chisiling and Carving
Main Artist,Not Known
Artist's Nationality,Indian
Artist's Life Date / Bio Data,Not Known
Author,NA
Country,India
Provenance,"Bharhut, Satna, Madhya Pradesh."
Origin Place,"Bharhut, Satna, Madhya Pradesh."
Find Place,"Bharhut, Satna, Madhya Pradesh."
Scribe,NA
Style,Shunga
School,NA
Patron/Dynasty,Shunga
Period / Year of Work,C.2nd century BCE
Inscription,No
Tribe,NA
Costume,NA
Culture,NA
Dimensions,19 x 15.3 cm
Brief Description,Fragment of a medaltion.
Detailed Description,"Fragment of a medallion showing the head of a horse in high 
relief."
Title,Railing Post Fragment
Accession Number,AM-SCL-50
Title2,Railing Post Fragment
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Early Sculpture
Object Type,Sculpture
Main Material,Stone
Component Material II,Stone
Component Material III,Stone
Manufacturing Technique,Chisiling and Carving
Main Artist,Not Known
Artist's Nationality,Indian
Artist's Life Date / Bio Data,Not Known
Author,NA
Country,India
Provenance,"Bharhut, Satna, Madhya Pradesh."
Origin Place,"Bharhut, Satna, Madhya Pradesh."
Find Place,"Bharhut, Satna, Madhya Pradesh."
Scribe,NA
Style,Shunga
School,NA
Patron/Dynasty,Shunga
Period / Year of Work,C.2nd Century  BCE
Inscription,No
Tribe,NA
Costume,NA
Culture,NA
Brief Description,The lower portion of the post bears lotus lunates on both sides.
Detailed Description,"The lower portion of the post bears lotus lunates on both sides but 
is otherwise badly damaged. The roughly worked base is preserved."
Title,Railing Post Fragment
Accession Number,AM-SCL-51
Title2,Railing Post Fragment
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Early Sculpture
Object Type,Sculpture
Main Material,Stone
Component Material II,Stone
Component Material III,Stone
Manufacturing Technique,Chisiling and Carving
Main Artist,Not Known
Artist's Nationality,Indian
Artist's Life Date / Bio Data,Not Known
Author,NA
Country,India
Provenance,"Bharhut, Satna, Madhya Pradesh."
Origin Place,"Bharhut, Satna, Madhya Pradesh."
Find Place,"Bharhut, Satna, Madhya Pradesh."
Scribe,NA
Style,Shunga
School,NA
Patron/Dynasty,Shunga
Period / Year of Work,C.2nd Century BCE
Inscription,No
Tribe,NA
Costume,NA
Culture,NA
Dimensions,76.5 x 54.5 x 36 cm (out side pedastal)
Brief Description,Lower fragment of a pillar showing lotus decoration.
Detailed Description,"Both sides bear lower lotus lunates with lotuses sprouting at the 
sides. The roughly worked base is preserved."
Title,Fragment of a Railing Post
Accession Number,AM-SCL-52
Title2,Fragment of a Railing Post
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Early Sculpture
Object Type,Sculpture
Main Material,Stone
Component Material II,Stone
Component Material III,Stone
Manufacturing Technique,Chisiling and Carving
Main Artist,Not Known
Artist's Nationality,Indian
Artist's Life Date / Bio Data,Not Known
Author,NA
Country,India
Provenance,"Bharhut, Satna, Madhya Pradesh."
Origin Place,"Bharhut, Satna, Madhya Pradesh."
Find Place,"Bharhut, Satna, Madhya Pradesh."
Scribe,NA
Style,Shunga
School,NA
Patron/Dynasty,Shunga
Period / Year of Work,C.2nd Century BCE
Inscription,No
Tribe,NA
Costume,NA
Culture,NA
Dimensions,18 x 54.5 x 31 cm (out side pedestal.)
Brief Description,"Only the lower portion of the post remains. Geese are shown on 
lotuses sprouting from the lunate at the base. On the reverse is 
another lunate with blue lotuses."
Detailed Description,"Only the lower portion of the post remains. Geese are shown on 
lotuses sprouting from the lunate at the base. On the reverse is 
another lunate with blue lotuses."
Title,Railing Post Fragment
Accession Number,AM-SCL-53
Title2,Railing Post Fragment
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Early Sculpture
Object Type,Sculpture
Main Material,Stone
Component Material II,Stone
Component Material III,Stone
Manufacturing Technique,Chisiling and Carving
Main Artist,Not Known
Artist's Nationality,Indian
Artist's Life Date / Bio Data,Not Known
Author,NA
Country,India
Provenance,"Bharhut, Satna, Madhya Pradesh."
Origin Place,"Bharhut, Satna, Madhya Pradesh."
Find Place,"Bharhut, Satna, Madhya Pradesh."
Scribe,NA
Style,Shunga
School,NA
Patron/Dynasty,Shunga
Period / Year of Work,C.2nd Century  BCE
Inscription,"Inscription is carved on the back side of the fragment in brahmi 
inscription."
Tribe,NA
Costume,NA
Culture,NA
Dimensions,107.5 x 54 x 29 cm
Brief Description,"The central medallion is filled with a lotus. On the beveled 
edges are lotuses with drooping petals, one of them bearing 
the figure of a Yaksi holding an end of her sash. The reverse 
of the post is badly damaged, but the lunate at the base 
contains a fleur-de-lis motif, above the central leaf of which 
is a full-blown lotus flanked by large cup-shaped leaves."
Detailed Description,"The central medallion is filled with a lotus. On the beveled 
edges are lotuses with drooping petals, one of them bearing 
the figure of a Yaksi holding an end of her sash. The reverse 
of the post is badly damaged, but the lunate at the base 
contains a fleur-de-lis motif, above the central leaf of which 
is a full-blown lotus flanked by large cup-shaped leaves."
Title,Fragment of a Railing Post
Accession Number,AM-SCL-54
Title2,Fragment of a Railing Post
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Early Sculpture
Object Type,Sculpture
Main Material,Stone
Component Material II,Stone
Component Material III,Stone
Manufacturing Technique,Chisiling and Carving
Main Artist,Not Known
Artist's Nationality,Indian
Artist's Life Date / Bio Data,Not Known
Author,NA
Country,India
Provenance,"Bharhut, Satna, Madhya Pradesh."
Origin Place,"Bharhut, Satna, Madhya Pradesh."
Find Place,"Bharhut, Satna, Madhya Pradesh."
Scribe,NA
Style,Shunga
School,NA
Patron/Dynasty,Shunga
