Title,"Tired Dog, 1975"
Accession Number,ngma-04743
Museum Name,"National Gallery of Modern Art, New Delhi"
Gallery Name,NGMA-New Delhi
Object Type,Print
Main Material,Etching Print
Main Artist,Peter Nagel
Period / Year of Work,1975
Dimensions,32.2 X 40.4 cms
Title,"No Title (1), 1960"
Accession Number,ngma-04744
Museum Name,"National Gallery of Modern Art, New Delhi"
Gallery Name,NGMA-New Delhi
Object Type,Print
Main Material,Silk Screen Print
Main Artist,Karl Georg Pfahiler
Period / Year of Work,1960
Dimensions,69 X 69 cms
Title,Untitled
Accession Number,ngma-04745-
Museum Name,"National Gallery of Modern Art, New Delhi"
Object Type,Print
Main Material,Silk Screen Print
Main Artist,Karl George Pfahler
Artist's Life Date / Bio Data,"Born in 1926, Georg Karl Pfahler was a German painter, printmaker and sculptor. After enrolling at the Academy of Fine Arts, Nuremberg, he pursued his artistic training at State Academy of Fine Arts in Stuttgart, graduated in 1954. Although he had hitherto worked primarily in ceramics, as a freelance artist he concentrated on painting. In the 1960s and 1970s Pfahler enjoyed considerable success. His paintings were exhibited domestically and internationally to great critical acclaim: among them, Signale, in Basel in 1965 and Formen der Farbe in 1967 in Amsterdam, Stuttgart, and Bern cemented his place on the world stage. Pfahler was invited to represent Germany at the 1970 Venice Biennial alongside Heinz Mack and GÃ?Â?Ã?Â¼nther Uecker. The trio went on to show at the SÃ?Â?Ã?Â£o Paulo Biennial in 1981."
Brief Description,"Georg Karl Pfahler work remained persistently focused on the interplay of space, shape and color.
At the same time, the work contains traces of pop and minimal art. In this print, he has composed geometrical shapes into an abstract form."
Title,Untitled
Accession Number,ngma-04745
Museum Name,"National Gallery of Modern Art, New Delhi"
Gallery Name,NGMA-New Delhi
Object Type,Painting
Medium,Silk Screen Print
Main Artist,"Pfahler, Karl Georg"
Brief Description,Initial content
Title,No Title
Accession Number,ngma-04746
Museum Name,"National Gallery of Modern Art, New Delhi"
Gallery Name,NGMA-New Delhi
Object Type,Print
Main Material,Silk Screen Print
Main Artist,Karl Georg Pfahiler
Dimensions,69 X 69 cms
Title,"No Title, 1982"
Accession Number,ngma-04747
Museum Name,"National Gallery of Modern Art, New Delhi"
Gallery Name,NGMA-New Delhi
Object Type,Painting
Main Material,Gouache on paper
Medium,Gouache on paper
Main Artist,Lothar Quinte
Period / Year of Work,1982
Dimensions,96.8 X 63.7 cms
Title,No Title
Accession Number,ngma-04749-
Museum Name,"National Gallery of Modern Art, New Delhi"
Object Type,Print
Main Material,Silk Screen Print
Main Artist,Heinrich Siepmann
Period / Year of Work,1982
Dimensions,50x70cm
Brief Description,"The artistic work of Heinrich Siepmann is characterized in three periods: First, the concentration on abstract painting between 1948 and 1957, second, the cautious turn to constructive shapes and third, the rigorous decision in favour of the pure non-objective construction. This work is a silk screen print with shapes, with the geometric constructive approach the artist used."
Title,Untitled
Accession Number,ngma-04749
Museum Name,"National Gallery of Modern Art, New Delhi"
Object Type,Print
Main Material,Silk Screen Print
Main Artist,Heinrich Siepmann
Artist's Life Date / Bio Data,"Born in 1904 in Mulheim an der Ruhr at Germany. Heinrich Siepmann was a constructive artist well known for his completely harmonically balanced composition. He studied at the Folkwangschule Essen. He used every opportunity to copy the Old Masters to elaborate his abilities as a painter. In the circles of his friends (Gustav Deppe, Thomas Grochowiak, Ernst Hermanns, Emil Schumacher and Hans Werdehausen) Siepmann was classified as ""the real constructivist"", who demonstrated his artistic variety with his instruments - square, rectangle, triangle, line - and also with a plentifullness of witty and ironical collages."
Country,Germany
Brief Description,"The artistic work of Heinrich
Siepmann is essentially characterized by three stages, Firstly the
concentration on abstract forms, secondly to constructive shapes and thirdly
the rigorous non-objective construction. He uses these as his main elements to
work. In the above print, he has composed a square in an abstract form."
Title,Big Agave-II
Accession Number,ngma-04750-
Museum Name,"National Gallery of Modern Art, New Delhi"
Object Type,Print
Main Material,Etching Print
Main Artist,Sartorius Malte
Artist's Life Date / Bio Data,"Born in 1933 in Waldlinden, Germany, Malte Sartorius is a German visual artist, famous for his Etching prints. He studied at Gottingen and at Stuttgart Academy of Art under Karl Rossing. Being a teacher of Graphic art at Braunschweig College of Art for 40 years, he has held over one hundred solo exhibitions in public and private galleries in Europe and North America and received numerous National and International prizes and Awards for his works. "
Country,Germany
Brief Description,"Malte Sartorius etchings
have varied shades of light and depth demonstrating his supreme mastery of the
medium. In the above print, he has depicted plants with fine, firm yet fluid strokes incised on to
a metal sheet and transferred on the plain surface with the help of ink."
Title,Big Agave-II
Accession Number,ngma-04750
Museum Name,"National Gallery of Modern Art, New Delhi"
Gallery Name,NGMA-New Delhi
Object Type,Painting
Medium,Etching Print
Main Artist,"Sartorius, Malte"
Dimensions,86 x 69.4 cms
Brief Description,Initial content
Title,Reclining Mood
Accession Number,ngma-04751-
Museum Name,"National Gallery of Modern Art, New Delhi"
Object Type,Print
Main Material,Etching Print
Main Artist,Michael Schonholtz
Title,Reclining Nude
Accession Number,ngma-04751
Museum Name,"National Gallery of Modern Art, New Delhi"
Gallery Name,NGMA-New Delhi
Object Type,Painting
Medium,Etching Print
Main Artist,"Schonholtz, Michael"
Brief Description,Initial content
Title,"No Title, 1975"
Accession Number,ngma-04752
Museum Name,"National Gallery of Modern Art, New Delhi"
Gallery Name,NGMA-New Delhi
Object Type,Print
Main Material,Aquatint and relief print on paper
Main Artist,Emil Schumacher
Period / Year of Work,1975
Dimensions,63.5 X 45.3 cms
Title,Like Patchwork
Accession Number,ngma-04753
Museum Name,"National Gallery of Modern Art, New Delhi"
Gallery Name,NGMA-New Delhi
Object Type,Drawing
Main Material,Pencil on paper
Main Artist,Bernard Schultze
Period / Year of Work,1982
Dimensions,73 X 51 cms
Title,"No Title, 1974"
Accession Number,ngma-04754
Museum Name,"National Gallery of Modern Art, New Delhi"
Gallery Name,NGMA-New Delhi
Object Type,Painting
Main Material,Gouache on paper
Medium,Gouache on paper
Main Artist,Fred Thieler
Period / Year of Work,1974
Title,Untitled
Accession Number,ngma-04755
Museum Name,"National Gallery of Modern Art, New Delhi"
Gallery Name,NGMA-New Delhi
Object Type,Print
Main Material,Acquatint
Main Artist,Trier Hann
Dimensions,63 x 52.3 cms
Brief Description,Initial content
Title,Untitled
Accession Number,ngma-04756
Museum Name,"National Gallery of Modern Art, New Delhi"
Gallery Name,NGMA-New Delhi
Object Type,Print
Main Material,Acquatint
Main Artist,Trier Hann
Dimensions,62.5 x 52.5 cms
Brief Description,Initial content
Title,Towers
Accession Number,ngma-04757-
Museum Name,"National Gallery of Modern Art, New Delhi"
Object Type,Print
Main Material,serigraph on paper
Main Artist,Heinz Trokes
Title,Towers
Accession Number,ngma-04757
Museum Name,"National Gallery of Modern Art, New Delhi"
Gallery Name,NGMA-New Delhi
Object Type,Painting
Medium,serigraph on paper
Main Artist,"Trokes, Heinz"
Dimensions,56 x 76 cms
Brief Description,Initial content
Title,Ray of Hope in Dark
Accession Number,ngma-04759-
Museum Name,"National Gallery of Modern Art, New Delhi"
Object Type,Painting
Medium,Watercolor on Paper
Main Artist,Waldemar Winkler
Title,Ray of Hope in Dark
Accession Number,ngma-04759
Museum Name,"National Gallery of Modern Art, New Delhi"
Gallery Name,NGMA-New Delhi
Object Type,Painting
Medium,Watercolor on Paper
Main Artist,"Winkler, Waldemar"
Dimensions,25.5 x 32.2 cms
Brief Description,Initial content
Title,Exhibition Milano
Accession Number,ngma-04760-
Museum Name,"National Gallery of Modern Art, New Delhi"
Object Type,Painting
Medium,Poster colour on paper
Main Artist,Ben Willikens
Artist's Life Date / Bio Data,"Born in 1939 in Leipzig, Germany, Ben Willikens became known for his paintings of deserted spaces where time seems to stand still. He studies philosophy and literature in Hamburg and in 1962 he moved to the State Academy of Fine Arts in Stuttgart , where he studied painting with Heinz TrÃ?Â¶kes .For a long time gray dominated his palette, and his subtle orchestration of three-dimensional light drew both viewers and interpreters who found a ""theatre of absence in his work. In 1982 he becomes professor of painting and graphics at the Braunschweig University of the Arts . In 1991, he moved to the Munich Academy of Fine Arts , where he was the chairman of the Department of Painting and Graphics."
Country,Germany
Brief Description,"Ben Willikens has explored
the historical and symbolic dimensions of space in his paintings and prints for
more than four decades. Using clinical interiors, he has pursued the theme of
space, ranging from deserted variations of the Last Supper and its tectonic
antitheses to buildings constructed by the Nazis. He has attempts to comprehend
space as a metaphor for human sensibilities. "
Title,Exhibition Milano
Accession Number,ngma-04760
Museum Name,"National Gallery of Modern Art, New Delhi"
Gallery Name,NGMA-New Delhi
Object Type,Sketch
Main Material,Print
Main Artist,"Willikens, Ben"
Brief Description,Initial content
Title,"Art Society Wiesel (Alter of Wiesel with Panels by Barthel Bruyn Senior), 1981"
Accession Number,ngma-04761
Museum Name,"National Gallery of Modern Art, New Delhi"
Gallery Name,NGMA-New Delhi
Object Type,Print
Main Material,Lithograph Print
Main Artist,Ben Willikens
Period / Year of Work,1981
Dimensions,59.6 X 53 cms
Title,Transformation of Space
Accession Number,ngma-04762
Museum Name,"National Gallery of Modern Art, New Delhi"
Gallery Name,NGMA-New Delhi
Object Type,Print
Main Material,Poster colour on paper
Main Artist,Willikens Ben
Dimensions,46.5 x 45 cms
Brief Description,Initial content
Title,"No Title, 1976"
Accession Number,ngma-04763
Museum Name,"National Gallery of Modern Art, New Delhi"
Gallery Name,NGMA-New Delhi
Object Type,Print
Main Material,serigraph on paper
Main Artist,Klaus Jurgen- Fischer
Period / Year of Work,1976
Dimensions,48 X 60 cms
Title,Difference and Continuity
Accession Number,ngma-04764-
Museum Name,"National Gallery of Modern Art, New Delhi"
Object Type,Painting
Medium,Oil on Canvas
Main Artist,Manuel Felguerez
Title,Difference and Continuity
Accession Number,ngma-04764
Museum Name,"National Gallery of Modern Art, New Delhi"
Gallery Name,NGMA-New Delhi
Object Type,Painting
Medium,Oil on Canvas
Main Artist,"Felguerez, Manuel"
Brief Description,Initial content
Title,Thomas Jefferson
Accession Number,ngma-04765-
Museum Name,"National Gallery of Modern Art, New Delhi"
Object Type,Drawing
Main Material,Ink on paper
Main Artist,George Hampton
Period / Year of Work,1982
Dimensions,21.6x28cm
Brief Description,"Hampton was know for the portrait paintings he made, landscapes and paintings of horses in action.  The sketch here depicts Thomas Jefferson's portrait. "
Title,Thomas Jefferson
Accession Number,ngma-04765
Museum Name,"National Gallery of Modern Art, New Delhi"
Object Type,Painting
Medium,Ink drawing on paper
Main Artist,George Hampton
Artist's Life Date / Bio Data,"George LeRoy (Roy) Hampton was active/lived in California. George Hampton is known for western portrait, landscape, horses in action painting, animation."
Title,Sketch No 1
Accession Number,ngma-04766-
Museum Name,"National Gallery of Modern Art, New Delhi"
Object Type,Drawing
Main Material,Ink on paper
Main Artist,George Hampton
Period / Year of Work,31st July 1982
Dimensions,21. 6 x 28cm
Brief Description,"Hampton was know for portrait paintings, landscapes and paintings of horses in action.  The sketch here shows one of his studies of horse and the rider."
Title,Sketch No1
Accession Number,ngma-04766
Museum Name,"National Gallery of Modern Art, New Delhi"
Object Type,Painting
Medium,Ink drawing on paper
Main Artist,George Hampton
Artist's Life Date / Bio Data,"George LeRoy (Roy) Hampton was active/lived in California. George Hampton is known for western portrait, landscape, horses in action painting, animation."
Title,Sketch No 2
Accession Number,ngma-04767-
Museum Name,"National Gallery of Modern Art, New Delhi"
Object Type,Drawing
Main Material,Ink on paper
Main Artist,George Hampton
Period / Year of Work,20th August 1982
Dimensions,21.6 x 28 cm
Brief Description,"Hampton was know for portrait paintings, landscapes and paintings of horses in action.  This drawing with ink on paper shows a horse study with the rider.  Hampton outlined the human bodies while he sketched the figures in his works, which reflects here in the sketch f the nude woman in the front. "
Title,Sketch No2
Accession Number,ngma-04767
Museum Name,"National Gallery of Modern Art, New Delhi"
Object Type,Painting
Medium,Ink drawing on paper
Main Artist,George Hampton
Artist's Life Date / Bio Data,"George LeRoy (Roy) Hampton was active/lived in California. George Hampton is known for western portrait, landscape, horses in action painting, animation."
Title,Self Portrait
Accession Number,ngma-04768-
Museum Name,"National Gallery of Modern Art, New Delhi"
Object Type,Painting
Medium,Watercolor on Paper
Main Artist,George Hampton
Period / Year of Work,10th August 1982
Dimensions,19.3x24.3cm
Brief Description,"An abstract self portrait by the artist.  Hampton was know for portrait paintings, landscapes and paintings of horses in action."
Title,Self portrait
Accession Number,ngma-04768
Museum Name,"National Gallery of Modern Art, New Delhi"
Object Type,Painting
Medium,Watercolor on Paper
Main Artist,George Hampton
Artist's Life Date / Bio Data,"George LeRoy (Roy) Hampton was active/lived in California. George Hampton is known for western portrait, landscape, horses in action painting, animation."
Title,"Madona, 1972"
Accession Number,ngma-04769-
Museum Name,"National Gallery of Modern Art, New Delhi"
Object Type,Painting
Medium,Watercolour on paper
Main Artist,George Hampton
Period / Year of Work,1972
Dimensions,19.3 x 24.3cm
Brief Description,"A stylised painting of the traditional western theme Madonna and child by the artist. A few strokes with the water colour brush and ink define the entire theme very simplistically.  Hampton was know for portrait paintings, landscapes and paintings of horses in action.  "
Title,Madonna
Accession Number,ngma-04769
Museum Name,"National Gallery of Modern Art, New Delhi"
Object Type,Painting
Medium,Watercolor on Paper
Main Artist,George Hampton
Artist's Life Date / Bio Data,"George LeRoy (Roy) Hampton was active/lived in California. George Hampton is known for western portrait, landscape, horses in action painting, animation."
Title,Portrait Of Zugene O' Neill
Accession Number,ngma-04770-
Museum Name,"National Gallery of Modern Art, New Delhi"
Object Type,Painting
Medium,Watercolor on Paper
Main Artist,George Hampton
Period / Year of Work,  1970
Dimensions,19.3 x 24.3 cm
Brief Description,Portrait painting of Zugene O'Neill made in water colour on paper. The artist brings out the characteristics in the portrait sketch with a few strokes of brush.
Title,Portrait of Zugene O Neill
Accession Number,ngma-04770
Museum Name,"National Gallery of Modern Art, New Delhi"
Object Type,Painting
Medium,Watercolor on Paper
Main Artist,George Hampton
Title,Air Finland Hostess - 1 Leningrad
Accession Number,ngma-04771-
Museum Name,"National Gallery of Modern Art, New Delhi"
Object Type,Painting
Medium,Ink & watercolour on paper
Main Artist,George Hampton
Period / Year of Work,17th July 1982
Brief Description,A quick stylised sketch of the Finland Air Hostess done with ink and water colours.
Title,Air Finland Hostess-I
Accession Number,ngma-04771
Museum Name,"National Gallery of Modern Art, New Delhi"
Object Type,Painting
Medium,Ink & watercolour on paper
Main Artist,George Hampton
Artist's Life Date / Bio Data,"George LeRoy (Roy) Hampton was active/lived in California. George Hampton is known for western portrait, landscape, horses in action painting, animation."
Title,Air Finland Hostess - || Leningrad
Accession Number,ngma-04772-
Museum Name,"National Gallery of Modern Art, New Delhi"
Object Type,Painting
Medium,Ink & watercolour on paper
Main Artist,George Hampton
Period / Year of Work,18th July 1982
Dimensions,21.6 x 28 cm
Brief Description,A stylised sketch of the Air hostess by the artist. 
Title,Air Finland Hostess-II
Accession Number,ngma-04772
Museum Name,"National Gallery of Modern Art, New Delhi"
Object Type,Painting
Medium,Ink & watercolour on paper
Main Artist,George Hampton
Artist's Life Date / Bio Data,"George LeRoy (Roy) Hampton was active/lived in California. George Hampton is known for western portrait, landscape, horses in action painting, animation."
Title,Rider
Accession Number,ngma-04773-
Museum Name,"National Gallery of Modern Art, New Delhi"
Object Type,Painting
Medium,Ink & watercolour on paper
Main Artist,George Hampton
Period / Year of Work,  1975
Dimensions,22x24.7cm
Brief Description,A sketch of an horse rider with ink and water colour wash on paper.
Title,Rider
Accession Number,ngma-04773
Museum Name,"National Gallery of Modern Art, New Delhi"
Object Type,Painting
Medium,Ink & watercolour on paper
Main Artist,George Hampton
Artist's Life Date / Bio Data,"George LeRoy (Roy) Hampton was active/lived in California. George Hampton is known for western portrait, landscape, horses in action painting, animation."
Title,Unknown
Accession Number,ngma-04775-
Museum Name,"National Gallery of Modern Art, New Delhi"
Object Type,Print
Main Material,Etching Print
Main Artist,Unidentified
Dimensions,6x8.1cm
Brief Description,A very detailed etching print showing the classical sculptures in the garden.
Title,Untitled
Accession Number,ngma-04775
Museum Name,"National Gallery of Modern Art, New Delhi"
Object Type,Print
Main Material,Etching Print
Main Artist,Unknown
Brief Description,"In the above print, the
artist has depicted a garden having sculptures, rendered with fine, firm yet
fluid strokes incised on to a metal sheet and transferred on the plain surface
with the help of ink, articulating the contours of the forms."
Title,Portrait of Ranjit Singh
Accession Number,ngma-04777-
Museum Name,"National Gallery of Modern Art, New Delhi"
Gallery Name,NGMA-New Delhi
Object Type,Painting
Medium,Oil on board
Main Artist,Mehar Singh
Artist's Nationality,Indian
Artist's Life Date / Bio Data,"Born in 1929 in Lahore, Mehar Singh life was crafted by struggles and hardships. He took his education of art from New School of Art, Lahore and later trained under legendary artist S. Sobha Singh. He was inspired by Dr. M.S Randhawa and the Renaissance masters like Rembrandt, the Raphael. He is the only artist in his entire life to revive the dying art of portraiture. His portraits are not mere photographic images of the personalities that he depicts rather he tries to portray the character of his subject."
Country,India
Brief Description,"Mehar Singh has depicted a portrait of Maharaja
Ranjit Singh for a competition which won him the
first prize of Rs 5000 and added maturity and depth in his work. It has
been rendered with the shades of oil colour and fine brush strokes highlighting
the features and demeanour of the subject.His portraits are not mere photographic images
of the personalities that he depicts rather he tries to portray the character
of his subject which gives credible quality to his paintings."
Title,Portrait of Ranjeet Singh
Accession Number,ngma-04777
Museum Name,"National Gallery of Modern Art, New Delhi"
Gallery Name,NGMA-New Delhi
Object Type,Painting
Medium,Oil on cardboard
Main Artist,Singh Meher
Dimensions,87 x 115.5 cms
Brief Description,Initial content
Title,Horse Breeders
Accession Number,ngma-04778-
Museum Name,"National Gallery of Modern Art, New Delhi"
Object Type,Painting
Medium,Lacquer on wood
Main Artist,Unidentified
Dimensions,85x25.8cm
Brief Description,"A detailed landscape painting with horse breeders, painted in far eastern style with the use of lacquer on wood.  "
Title,Horse Breeders
Accession Number,ngma-04778
Museum Name,"National Gallery of Modern Art, New Delhi"
Object Type,Print
Main Material,Lacquer on wood
Main Artist,Unknown
Title,Sumie Caligraphy
Accession Number,ngma-04779
Museum Name,"National Gallery of Modern Art, New Delhi"
Object Type,Drawing
Main Material,Chinese ink on paper
Main Artist,Unidentified
Dimensions,52 x 33.5 cm
Brief Description,"The Sumie or ink wash painting style, of the Chinese origin, have calligraphy as a part of them. The image depicts similar East Asian calligraphy with Chinese ink on paper."
Title,"No 76-18, 1976"
Accession Number,ngma-04780
Museum Name,"National Gallery of Modern Art, New Delhi"
Gallery Name,NGMA-New Delhi
Object Type,Painting
Main Material,Ink & watercolour on paper
Medium,Ink & watercolour on paper
Main Artist,Daiho Imai
Artist's Nationality,Japanese
Period / Year of Work,1976
Dimensions,53.5 X 71 cms
Title,Sphinx
Accession Number,ngma-04781
Museum Name,"National Gallery of Modern Art, New Delhi"
Gallery Name,NGMA-New Delhi
Object Type,Painting
Medium,Tempera on paper
Main Artist,Unidentified
Dimensions,31 x 40.5 cms
Brief Description,Initial content
Title,Pigeons
Accession Number,ngma-04784-
Museum Name,"National Gallery of Modern Art, New Delhi"
Object Type,Drawing
Main Material,Ink and tempera on paper
Main Artist,Francisco Estruch
Period / Year of Work,  1983
Dimensions,77 x 57 cm
Brief Description,"A sketch of flying pigeons  made with ink and tempera on paper.  The thick black brush renderings shows the act of flying, the movement, even with the thick static lines the the artist composes through the rhythmic brush work."
Title,Pigeon
Accession Number,ngma-04784
Museum Name,"National Gallery of Modern Art, New Delhi"
Object Type,Painting
Medium,Ink and tempera on paper
Main Artist,Lozano Francisco Estruch
Title,Composition
Accession Number,ngma-04785-
Museum Name,"National Gallery of Modern Art, New Delhi"
Object Type,Painting
Medium,Tempera on paper
Main Artist,Francisco Estruch
Period / Year of Work,  1983
Dimensions,57 x 77cm
Brief Description,An abstract composition on paper.
Title,Composition
Accession Number,ngma-04785
Museum Name,"National Gallery of Modern Art, New Delhi"
Object Type,Painting
Medium,Crayon on Paper
Main Artist,Lozano Francisco Estruch
Title,"Untitled- I, 1982"
Accession Number,ngma-04786
Museum Name,"National Gallery of Modern Art, New Delhi"
Gallery Name,NGMA-New Delhi
Object Type,Print
Main Material,Print - Aquatint
Main Artist,Vishwanadhan
Dimensions,58 X 79 cms
Title,"Untitled - 2, 1982"
Accession Number,ngma-04787
Museum Name,"National Gallery of Modern Art, New Delhi"
Object Type,Print
Main Material,Acquatint
Main Artist,Vishwanadhan
Artist's Nationality,Indian
Country,India
Period / Year of Work,  1982
Dimensions,57.8 x 79.2 cm
Brief Description,Vishwanadhan's works show his experiments with abstract and geometric forms and the ritualistic magical forms of his native land.  His draws with an unique technique where he draws first in ink and then applies the wash with oil paint and a wash of turpentine leaving a transparent thin paint layer revealing the geometric forms.
Title,"Untitled - 3, 1982"
Accession Number,ngma-04788
Museum Name,"National Gallery of Modern Art, New Delhi"
Object Type,Print
Main Material,Acquatint
Main Artist,Vishwanadhan
Artist's Nationality,Indian
Country,India
Period / Year of Work,  1982
Dimensions,57.5 x 78.8 cm
Brief Description,Vishwanathan's works show his experiments with abstract and geometric forms and the ritualistic magical forms of his native land.  His draws with an unique technique where he draws first in ink and then applies the wash with oil paint and a wash of turpentine leaving a transparent thin paint layer revealing the geometric forms.
Title,Invocation No 8239
Accession Number,ngma-04789
Museum Name,"National Gallery of Modern Art, New Delhi"
Gallery Name,NGMA-New Delhi
Object Type,Painting
Main Material,Ink on Fabriano paper
Medium,Ink on Fabriano paper
Main Artist,Sohan Qadri
Dimensions,17.7 X 28.2 cms
Title,Shri Chaitanya Under Garud stambha
Accession Number,ngma-04791
Museum Name,"National Gallery of Modern Art, New Delhi"
Object Type,Painting
Medium,Wash and tempera on paper
Main Artist,Nandalal Bose
Artist's Nationality,Indian
Country,India
Dimensions,22.8 x 40 cm
Brief Description,"Nandalal's work reflects changing landscapes, portraits of people, sketches from life and places at the time of changing outlook in the modern Indian cultural domain.  His nature to explore the various materials and mediums allowed him to make a prolific body of work in different mediums.  Along with his explorations of art learning from the art of the Tagores and Ajanta murals, he also imbibed the techniques of art from the European indigenous tradition and the Japanese wash technique.  This painting portraying Shri Chaitanya sitting under the Stambha, one can see the reflection of all these styles, as seen in the wash technique he uses as well as the light effect he creates in the painting."
Title,Siva Drinking world Poison
Accession Number,ngma-04792
Museum Name,"National Gallery of Modern Art, New Delhi"
Object Type,Painting
Medium,Wash and tempera on paper
Main Artist,Nandalal Bose
Artist's Nationality,Indian
Country,India
Dimensions,54 x 57 cm
Brief Description,"Nandalal's work reflects changing landscapes, portraits of people, sketches from life and places at the time of changing outlook in the modern Indian cultural domain.  His nature to explore the various materials and mediums allowed him to make a prolific body of work in different mediums.  Along with his explorations of art learning from the style of Rabindranath Tagoreâ??s art and Abanindranathâ??s art, he also imbibed the techniques of art from the European indigenous tradition and the Japanese wash technique.  This work of his made in the wash technique on paper depicts Shiva drinking poison. "
Title,Siva and Sati
Accession Number,ngma-04793
Museum Name,"National Gallery of Modern Art, New Delhi"
Object Type,Painting
Medium,Wash and tempera on paper
Main Artist,Nandalal Bose
Artist's Nationality,Indian
Country,India
Period / Year of Work,  1947
Dimensions,38.5x49.5cm
Brief Description,"Nandalal's work reflects changing landscapes, portraits of people, sketches from life and places at the time of changing outlook in the modern Indian cultural domain.  His nature to explore the various materials and mediums allowed him to make a prolific body of work in different mediums.  Along with his explorations of art, learning from the style of Rabindranath Tagoreâ??s art and Abanindranathâ??s art, he also imbibed the techniques of art from the European indigenous tradition and the Japanese wash technique.  This work of his portraying from the Indian mythological themes, shows Shiva and Sati, rendered with the wash technique."
Title,"Annapurna, 1943"
Accession Number,ngma-04794
Museum Name,"National Gallery of Modern Art, New Delhi"
Object Type,Painting
Medium,Wash and tempera on paper
Main Artist,Nandalal Bose
Artist's Nationality,Indian
Country,India
Dimensions,26 x 40.3 cm
Brief Description,"Nandalal's work reflected changing landscapes, portraits of people, sketches from life and places at the time of changing outlook in the modern Indian cultural domain.  His nature to explore the various materials and mediums allowed him to make a prolific body of work in different mediums.  Along with the techniques of art he imbibed from the European indigenous tradition and the Japanese wash technique, he also explored the art of Rabindranath Tagore, Abnindranath, who was his teacher.  Thus the techniques of their art also reflect in Nandalal's visual expressions. "
Title,Nauka Vihar
Accession Number,ngma-04795
Museum Name,"National Gallery of Modern Art, New Delhi"
Gallery Name,NGMA-New Delhi
Object Type,Painting
Main Material,Wash and tempera on paper
Main Artist,Nandalal Bose
Artist's Nationality,Indian
Artist's Life Date / Bio Data,"Nandalal Bose, popularly known as the Master Moshai, was born on December 3rd, 1882 in Kharagpur, Monghyr District, Bihar. A disciple of Abanindranath Tagore, he graduated from Government School of Art, Calcutta in 1910. Nandalal was fascinated by the potential of folk art and indigenous modes of expression and inculcated them in his works although stylising them in a unique representation for depiction and narration of local life. His explorative temperament with artistic materials allowed him to create a vast body of work with printmaking techniques such as lithography, linoleum prints and Sino-Japanese techniques while remaining faithful to his narrative subject: India's environment and its ethos. Nandalal Bose's art conjures newness unbound, yet it is flushed with the memories of yesterday. Inspired by Far Eastern sensibilities that celebrate the traditional, the genius of his art lies in the interplay of sensual silhouettes and his powerful rendering of contemporary themes with the traditions, customs and sensibilities of Indian heritage. It is this intermingling that invigorates his works and captures the minds of his viewers. He began his artistic career in the fervour of the Swadeshi movement, rejecting western colonial norms of art and taking inspiration from the ancient murals of Ajanta and Bagh caves as well as Mughal miniatures. In 1919, Nandalal Bose accepted Rabindranath Tagore's invitation to become the Principal of the newly established art school Kala Bhavan at Visvabharati University in Santiniketan. He travelled in and out of India including places like Burma, China, Japan, Malaysia, Java and Sri Lanka seeking artistic stimulus from observing different cultural traditions. He also painted a series of posters for the Indian National Congress at Haripura in February 1938. The range of Nandalal's artistic expression is seen in his various landscapes with human figures, his varied images of nature and the Santiniketan Murals. His works reflect the changing landscape, portraying people and places at a time when modern India's cultural development was at its threshold. Nandalal Bose died on April 16th, 1966 in Santiniketan, West Bengal. He won several accolades including the Padma Vibhushan by the President of India in 1953. He was awarded with an honorary Doctorate in Letters (D. Litt.) from Banaras Hindu University in 1950 and Calcutta University in 1957. The NGMA has over 6800 of his works in its collection."
Country,India
Origin Place,India
Period / Year of Work,1909
Dimensions,52.8 X 38.6 cms
Brief Description,"Nandalal
had a strong affinity for sketching, his subjects being the surrounding
environs, people in their everyday life or anything that he found fascinating.
In this painting, he has depicted Lord Krishna with Radha and two Gopies going
for boating. Rendered with the use of colours in tonal variation, delineating
the contours of the figures and adding depth to the composition."
Detailed Description,"National Gallery of Modern Art, New Delhi acquired the largest collection of 6744 artworks of Nandalal Bose from his family some of which were exhibited in the Centenary celebratory exhibition organised by the museum in the year 1983. A major portion of the museum's collection includes monochromatic pencil sketches, pen and ink drawings on postcard and paper, watercolour paintings and sketches apart from the more detailed and elaborate tempera and wash paintings, Haripura posters and prints from the artist's extensive oeuvre."
Title,"Sujata, 1948"
Accession Number,ngma-04796
Museum Name,"National Gallery of Modern Art, New Delhi"
Gallery Name,NGMA-New Delhi
Object Type,Painting
Medium,Wash on paper
Main Artist,Nandalal Bose
Artist's Nationality,India
